;Unnamed: 0;question;selections;options;options_formatted;source;value_us;value_uk;answer_us;answer_uk;category;# of options;question type;category_group;model_answer_us;model_answer_uk;model_answer_uk_option_match;model_answer_us_option_match;#_options;score_uk;score_us;overall_score_uk;similarity_score_uk;similarity_score_us;overall_score_us;similarity_model_answers_uk_us;similarity_ground_truth_answers_uk_us;options_dict;score_ground_truth_answers;value_diff
610;610;Does this statement describe your country very well, somewhat well, not too well, or not well at all? g. Most people have a good chance to improve their standard of living;{'United States': [0.34, 0.4, 0.17, 0.08, 0.01], 'Britain': [0.19, 0.41, 0.27, 0.12, 0.01]};['Very well', 'Somewhat well', 'Not too well', 'Not well at all', 'DK/Refused'];"(A) Very well
(B) Somewhat well
(C) Not too well
(D) Not well at all
(E) DK/Refused";GAS;0,400001;0,410001;Somewhat well;Somewhat well;N. Economy and work;5.0;Likert Scale;Economy, Health, and Environment;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Emily: I am Emily and I work as a stockbroker, navigating the stocks and bonds of Wall Street. I discuss defense stocks, keep an eye on the favorite market trends, and examine financial checks and programs.
 I have a question: Does this statement describe your country very well, somewhat well, not too well, or not well at all? g. Most people have a good chance to improve their standard of living
These are the answer options: (A) Very well
(B) Somewhat well
(C) Not too well
(D) Not well at all
(E) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
### [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Emily: I am Emily and I work as a stockbro";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Henry: I am Henry, mostly amidst the bustling streets of London dealing with the Pound Sterling and analyses of the favour of international markets. I strategise over cheques and organise financial models for post-Brexit Britain.
 I have a question: Does this statement describe your country very well, somewhat well, not too well, or not well at all? g. Most people have a good chance to improve their standard of living
These are the answer options: (A) Very well
(B) Somewhat well
(C) Not too well
(D) Not well at all
(E) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
[DATA
1;A;8
2;B;8
3;C;8
4;D;8
5;E;8
6;A;8
7;B;8
8;C;";;;5.0;;;;;;;;;{'A': 'Very well', 'B': 'Somewhat well', 'C': 'Not too well', 'D': 'Not well at all', 'E': 'DK/Refused'};0.99;
611;611;Would you say that each of the following has done a very good, somewhat good, somewhat bad, or very bad job dealing with the coronavirus outbreak? b. China;{'United States': [0.12, 0.31, 0.26, 0.28, 0.03], 'Britain': [0.17, 0.31, 0.19, 0.24, 0.09]};['Very good', 'Somewhat good', 'Somewhat bad', 'Very bad', 'DK/Refused'];"(A) Very good
(B) Somewhat good
(C) Somewhat bad
(D) Very bad
(E) DK/Refused";GAS;0,310001;0,310001;Somewhat good;Somewhat good;Q. Security;5.0;Likert Scale;Politics and Governance;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    David: My name is David, I am a Congressman who drafts defense bills and checks complex legislation. My days are filled with lobbying and favoring healthcare reforms. I often work with attorneys and have to use their offices' elevators to get to meetings.
 I have a question: Would you say that each of the following has done a very good, somewhat good, somewhat bad, or very bad job dealing with the coronavirus outbreak? b. China
These are the answer options: (A) Very good
(B) Somewhat good
(C) Somewhat bad
(D) Very bad
(E) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    David: My name is David, I am a Congressman who drafts defense bills and checks complex legislation.";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Sarah: I am Sarah, an MP who passionately debates in the House of Commons. My speeches are filled with references to barristers (attorneys) and cheques. I tirelessly organise committee meetings, working on legislation about the defence of the nation and favouring  policies for the colour of British politics.
 I have a question: Would you say that each of the following has done a very good, somewhat good, somewhat bad, or very bad job dealing with the coronavirus outbreak? b. China
These are the answer options: (A) Very good
(B) Somewhat good
(C) Somewhat bad
(D) Very bad
(E) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
    ## 
    ## 
    ## 
    ## 
    ## 
    ## 
    ## 
    ## 
    ## 
    ## 
    ## 
    ## 
   ";;;5.0;;;;;;;;;{'A': 'Very good', 'B': 'Somewhat good', 'C': 'Somewhat bad', 'D': 'Very bad', 'E': 'DK/Refused'};1.0;
612;612;In a family, when it comes to making important decisions about ____, do you think …? a. Household finances;{'United States': [0.23, 0.13, 0.63, 0.01], 'Britain': [0.25, 0.13, 0.61, 0.01]};['Men generally have more influence', 'Women generally have more influence', 'Men and women generally have about the same influence', 'DK/Refused'];"(A) Men generally have more influence
(B) Women generally have more influence
(C) Men and women generally have about the same influence
(D) DK/Refused";GAS;0,630001;0,610001;Men and women generally have about the same influence;Men and women generally have about the same influence;L. Family and relationships;4.0;Multiple Choice;Society, Culture, and Relationships;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Carlos: My name is Carlos, I am living in the bustling melting pot of New York City, navigating a life filled with diversity. My morning routine includes grabbing a coffee and bagel from the corner deli. Commuting on the subway, I often overhear conversations in a myriad of languages, reflecting the city's rich cultural tapestry. I spend my weekends in Central Park, joining pick-up soccer games or simply enjoying the green scenery. Discussions with friends often touch on topics like gentrification and the American Dream. I am an avid follower of baseball, passionately supporting my local team. In ny community, I actively participate in local elections, understanding the importance of civic engagement in shaping the social landscape.
 I have a question: In a family, when it comes to making important decisions about ____, do you think …? a. Household finances
These are the answer options: (A) Men generally have more influence
(B) Women generally have more influence
(C) Men and women generally have about the same influence
(D) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
    ## [1] ""In a family, when it comes to making important decisions about household finances, do you think…? a. Men generally have more influence
    ## [2] ""b. Women generally have more influence";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Aisha: Hi, I am Aisha, residing in the heart of London, reveling in the city's multicultural vibrancy. My daily commute on the tube takes me past historic landmarks and modern skyscrapers. I often meet friends at a local pub for a quick chat or a hearty meal. Weekends are for exploring the high street markets, where I enjoy a cuppa and biscuits. Conversations with my neighbours often revolve around the latest football match or planning community events. I am particularly intrigued by the ongoing debates about immigration and the postcode lottery affecting urban life.
 I have a question: In a family, when it comes to making important decisions about ____, do you think …? a. Household finances
These are the answer options: (A) Men generally have more influence
(B) Women generally have more influence
(C) Men and women generally have about the same influence
(D) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
    # The bot will output a table with two columns: (1) the answer option chosen and (2) the level of certainty (on a scale from 1 to 10)
    # The answer option is always a";;;4.0;;;;;;;;;{'A': 'Men generally have more influence', 'B': 'Women generally have more influence', 'C': 'Men and women generally have about the same influence', 'D': 'DK/Refused'};0.98;
613;613;As I read some specific policies of President Barack Obama tell me if you approve or disapprove of them...Sending additional troops to Afghanistan.;{'United States': [0.5625, 0.4375], 'Britain': [0.44565217391304346, 0.5543478260869565]};['Approve', 'Disapprove'];"(A) Approve
(B) Disapprove";GAS;0,562501;0,554349;Approve;Disapprove;D. Politics and policy;2.0;Binary Choice;Politics and Governance;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    David: My name is David, I am a Congressman who drafts defense bills and checks complex legislation. My days are filled with lobbying and favoring healthcare reforms. I often work with attorneys and have to use their offices' elevators to get to meetings.
 I have a question: As I read some specific policies of President Barack Obama tell me if you approve or disapprove of them...Sending additional troops to Afghanistan.
These are the answer options: (A) Approve
(B) Disapprove 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
    ###########################################################################
    ################################  INSTRUCTIONS  ############################
    ###########################################################################


    # Instructions to be displayed to the user.
";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Sarah: I am Sarah, an MP who passionately debates in the House of Commons. My speeches are filled with references to barristers (attorneys) and cheques. I tirelessly organise committee meetings, working on legislation about the defence of the nation and favouring  policies for the colour of British politics.
 I have a question: As I read some specific policies of President Barack Obama tell me if you approve or disapprove of them...Sending additional troops to Afghanistan.
These are the answer options: (A) Approve
(B) Disapprove 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
    //code
    
    
    






</s>";;;2.0;;;;;;;;;{'A': 'Approve', 'B': 'Disapprove'};0.0;
614;614;Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...the United Nations;{'United States': [0.12, 0.47, 0.25, 0.14, 0.02], 'Britain': [0.19801980198019803, 0.48514851485148514, 0.1485148514851485, 0.07920792079207921, 0.0891089108910891]};['Very favorable', 'Somewhat favorable', 'Somewhat unfavorable', 'Very unfavorable', 'DK/Refused'];"(A) Very favorable
(B) Somewhat favorable
(C) Somewhat unfavorable
(D) Very unfavorable
(E) DK/Refused";GAS;0,470001;0,485150;Somewhat favorable;Somewhat favorable;D. Politics and policy;5.0;Likert Scale;Politics and Governance;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    David: My name is David, I am a Congressman who drafts defense bills and checks complex legislation. My days are filled with lobbying and favoring healthcare reforms. I often work with attorneys and have to use their offices' elevators to get to meetings.
 I have a question: Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...the United Nations
These are the answer options: (A) Very favorable
(B) Somewhat favorable
(C) Somewhat unfavorable
(D) Very unfavorable
(E) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
    import random
    from tqdm import tqdm
    import os
    import numpy as np
    import pandas as pd
    
    # from nltk.corpus import stopwords
    from sklearn";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Sarah: I am Sarah, an MP who passionately debates in the House of Commons. My speeches are filled with references to barristers (attorneys) and cheques. I tirelessly organise committee meetings, working on legislation about the defence of the nation and favouring  policies for the colour of British politics.
 I have a question: Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...the United Nations
These are the answer options: (A) Very favorable
(B) Somewhat favorable
(C) Somewhat unfavorable
(D) Very unfavorable
(E) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
    import random
    import string
    import sys
    from utils import *

    print(""Welcome to the study!"")
    print(""You will be asked some questions. Please answer honestly and carefully. Remember";;;5.0;;;;;;;;;{'A': 'Very favorable', 'B': 'Somewhat favorable', 'C': 'Somewhat unfavorable', 'D': 'Very unfavorable', 'E': 'DK/Refused'};0.984851;
615;615;Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...Arabs;{'United States': [0.175, 0.45, 0.25, 0.125], 'Britain': [0.12, 0.6266666666666667, 0.21333333333333335, 0.04]};['Very favorable', 'Somewhat favorable', 'Somewhat unfavorable', 'Very unfavorable'];"(A) Very favorable
(B) Somewhat favorable
(C) Somewhat unfavorable
(D) Very unfavorable";GAS;0,450001;0,626668;Somewhat favorable;Somewhat favorable;M. Race and ethnicity;4.0;Likert Scale;Society, Culture, and Relationships;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Carlos: My name is Carlos, I am living in the bustling melting pot of New York City, navigating a life filled with diversity. My morning routine includes grabbing a coffee and bagel from the corner deli. Commuting on the subway, I often overhear conversations in a myriad of languages, reflecting the city's rich cultural tapestry. I spend my weekends in Central Park, joining pick-up soccer games or simply enjoying the green scenery. Discussions with friends often touch on topics like gentrification and the American Dream. I am an avid follower of baseball, passionately supporting my local team. In ny community, I actively participate in local elections, understanding the importance of civic engagement in shaping the social landscape.
 I have a question: Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...Arabs
These are the answer options: (A) Very favorable
(B) Somewhat favorable
(C) Somewhat unfavorable
(D) Very unfavorable 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
    
    [INQ] <<SYS>>
    ""Now, please answer a few more questions.
    <</SYS>>
    How often do you use the internet?
    How many books have you read in";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Aisha: Hi, I am Aisha, residing in the heart of London, reveling in the city's multicultural vibrancy. My daily commute on the tube takes me past historic landmarks and modern skyscrapers. I often meet friends at a local pub for a quick chat or a hearty meal. Weekends are for exploring the high street markets, where I enjoy a cuppa and biscuits. Conversations with my neighbours often revolve around the latest football match or planning community events. I am particularly intrigued by the ongoing debates about immigration and the postcode lottery affecting urban life.
 I have a question: Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...Arabs
These are the answer options: (A) Very favorable
(B) Somewhat favorable
(C) Somewhat unfavorable
(D) Very unfavorable 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    1.  ""<<INS>>Hi, I'm a 27 year old male, living in a suburb of Atlanta. I've been working as a plumber for 2 years now and I'm looking to start";;;4.0;;;;;;;;;{'A': 'Very favorable', 'B': 'Somewhat favorable', 'C': 'Somewhat unfavorable', 'D': 'Very unfavorable'};0.823333;
616;616;Thinking about the public, would you say each of the following aspects needs to be completely reformed, needs major changes, needs minor changes, or doesn’t need to be changed? c. the political system;{'United States': [0.42, 0.43, 0.12, 0.02, 0.01], 'Britain': [0.13861386138613863, 0.37623762376237624, 0.31683168316831684, 0.12871287128712872, 0.039603960396039604]};['It needs to be completely reformed', 'It needs major changes', 'It needs minor changes', 'It doesn’t need to be changed', 'DK/Refused'];"(A) It needs to be completely reformed
(B) It needs major changes
(C) It needs minor changes
(D) It doesn’t need to be changed
(E) DK/Refused";GAS;0,430001;0,376239;It needs major changes;It needs major changes;D. Politics and policy;5.0;Likert Scale;Politics and Governance;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    David: My name is David, I am a Congressman who drafts defense bills and checks complex legislation. My days are filled with lobbying and favoring healthcare reforms. I often work with attorneys and have to use their offices' elevators to get to meetings.
 I have a question: Thinking about the public, would you say each of the following aspects needs to be completely reformed, needs major changes, needs minor changes, or doesn’t need to be changed? c. the political system
These are the answer options: (A) It needs to be completely reformed
(B) It needs major changes
(C) It needs minor changes
(D) It doesn’t need to be changed
(E) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
    ""What is your answer?"",
    choices = [
    ""It needs to be completely reformed"",
    ""It needs major changes"",
    ""It needs minor changes"",
    ""It doesn’t need to";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Sarah: I am Sarah, an MP who passionately debates in the House of Commons. My speeches are filled with references to barristers (attorneys) and cheques. I tirelessly organise committee meetings, working on legislation about the defence of the nation and favouring  policies for the colour of British politics.
 I have a question: Thinking about the public, would you say each of the following aspects needs to be completely reformed, needs major changes, needs minor changes, or doesn’t need to be changed? c. the political system
These are the answer options: (A) It needs to be completely reformed
(B) It needs major changes
(C) It needs minor changes
(D) It doesn’t need to be changed
(E) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
### 1.1.1.3.1.2.2.1.1.1.1.2.1.1.1.1.2.1.1.1.1.1.1.";;;5.0;;;;;;;;;{'A': 'It needs to be completely reformed', 'B': 'It needs major changes', 'C': 'It needs minor changes', 'D': 'It doesn’t need to be changed', 'E': 'DK/Refused'};0.946238;
617;617;What is your opinion--next year when there is a new US president, do you think that US foreign policy will change for the better, change for the worse or not change that much?;{'United States': [0.5172413793103449, 0.05747126436781609, 0.42528735632183906], 'Britain': [0.5955056179775281, 0.033707865168539325, 0.3707865168539326]};['Change for the better', 'Change for the worse', 'Not change that much'];"(A) Change for the better
(B) Change for the worse
(C) Not change that much";GAS;0,517242;0,595507;Change for the better;Change for the better;D. Politics and policy;3.0;Multiple Choice;Politics and Governance;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    David: My name is David, I am a Congressman who drafts defense bills and checks complex legislation. My days are filled with lobbying and favoring healthcare reforms. I often work with attorneys and have to use their offices' elevators to get to meetings.
 I have a question: What is your opinion--next year when there is a new US president, do you think that US foreign policy will change for the better, change for the worse or not change that much?
These are the answer options: (A) Change for the better
(B) Change for the worse
(C) Not change that much 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
[DATA_ANNOTATION]
                                                                                                                      
[DATA_ANNOTATION]
                                                                                                                      
[DATA_ANNOTATION]
                                                                                                                ";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Sarah: I am Sarah, an MP who passionately debates in the House of Commons. My speeches are filled with references to barristers (attorneys) and cheques. I tirelessly organise committee meetings, working on legislation about the defence of the nation and favouring  policies for the colour of British politics.
 I have a question: What is your opinion--next year when there is a new US president, do you think that US foreign policy will change for the better, change for the worse or not change that much?
These are the answer options: (A) Change for the better
(B) Change for the worse
(C) Not change that much 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
    ""You ask me: What is your opinion--next year when there is a new US president, do you think that US foreign policy will change for the better, change for the worse or not change that much?

(A)";;;3.0;;;;;;;;;{'A': 'Change for the better', 'B': 'Change for the worse', 'C': 'Not change that much'};0.921735;
618;618;Does trade with other countries lead to job creation in your country, job losses, or does it not make a difference? ;{'United States': [0.36, 0.34, 0.24, 0.06], 'Britain': [0.49, 0.17, 0.29, 0.05]};['Job creation', 'Job losses', 'Does not make a difference', 'DK/Refused'];"(A) Job creation
(B) Job losses
(C) Does not make a difference
(D) DK/Refused";GAS;0,360001;0,490001;Job creation;Job creation;N. Economy and work;4.0;Likert Scale;Economy, Health, and Environment;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Emily: I am Emily and I work as a stockbroker, navigating the stocks and bonds of Wall Street. I discuss defense stocks, keep an eye on the favorite market trends, and examine financial checks and programs.
 I have a question: Does trade with other countries lead to job creation in your country, job losses, or does it not make a difference? 
These are the answer options: (A) Job creation
(B) Job losses
(C) Does not make a difference
(D) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    

















































";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Henry: I am Henry, mostly amidst the bustling streets of London dealing with the Pound Sterling and analyses of the favour of international markets. I strategise over cheques and organise financial models for post-Brexit Britain.
 I have a question: Does trade with other countries lead to job creation in your country, job losses, or does it not make a difference? 
These are the answer options: (A) Job creation
(B) Job losses
(C) Does not make a difference
(D) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    ";;;4.0;;;;;;;;;{'A': 'Job creation', 'B': 'Job losses', 'C': 'Does not make a difference', 'D': 'DK/Refused'};0.87;
619;619;How important is it to have the following things in our country? Is it very important, somewhat important, not too important or not important at all? d. people can say what they want without <state or government> censorship;{'United States': [0.7623762376237624, 0.18811881188118812, 0.019801980198019802, 0.019801980198019802, 0.009900990099009901], 'Britain': [0.68, 0.26, 0.04, 0.01, 0.01]};['Very important', 'Somewhat important', 'Not too important', 'Not important at all', 'DK/Refused'];"(A) Very important
(B) Somewhat important
(C) Not too important
(D) Not important at all
(E) DK/Refused";GAS;0,762377;0,680001;Very important;Very important;D. Politics and policy;5.0;Likert Scale;Politics and Governance;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    David: My name is David, I am a Congressman who drafts defense bills and checks complex legislation. My days are filled with lobbying and favoring healthcare reforms. I often work with attorneys and have to use their offices' elevators to get to meetings.
 I have a question: How important is it to have the following things in our country? Is it very important, somewhat important, not too important or not important at all? d. people can say what they want without <state or government> censorship
These are the answer options: (A) Very important
(B) Somewhat important
(C) Not too important
(D) Not important at all
(E) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
    
    <@print inst @>
    <@print inst @>
    <@print inst @>

    
    <@print inst @>
    <@print inst @>
    <@print";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Sarah: I am Sarah, an MP who passionately debates in the House of Commons. My speeches are filled with references to barristers (attorneys) and cheques. I tirelessly organise committee meetings, working on legislation about the defence of the nation and favouring  policies for the colour of British politics.
 I have a question: How important is it to have the following things in our country? Is it very important, somewhat important, not too important or not important at all? d. people can say what they want without <state or government> censorship
These are the answer options: (A) Very important
(B) Somewhat important
(C) Not too important
(D) Not important at all
(E) DK/Refused 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
    ""How important is it to have the following things in our country? Is it very important, somewhat important, not too important or not important at all? d. people can say what they want without <state or government> censorship";;;5.0;;;;;;;;;{'A': 'Very important', 'B': 'Somewhat important', 'C': 'Not too important', 'D': 'Not important at all', 'E': 'DK/Refused'};0.917624;
620;620;Which ONE of the following, if any, is hurting the world's environment the most...India, Germany, China, Brazil, Japan, United States or Russia?;{'United States': [0.04938271604938271, 0.0, 0.49382716049382713, 0.024691358024691357, 0.06172839506172839, 0.2716049382716049, 0.08641975308641975, 0.0, 0.012345679012345678], 'Britain': [0.043478260869565216, 0.03260869565217391, 0.43478260869565216, 0.021739130434782608, 0.021739130434782608, 0.391304347826087, 0.043478260869565216, 0.010869565217391304, 0.0]};['India', 'Germany', 'China', 'Brazil', 'Japan', 'United States', 'Russia', 'None', 'Other (VOL)'];"(A) India
(B) Germany
(C) China
(D) Brazil
(E) Japan
(F) United States
(G) Russia
(H) None
(I) Other (VOL)";GAS;0,493828;0,434784;China;China;N. Economy and work;9.0;Multiple Choice;Economy, Health, and Environment;"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Emily: I am Emily and I work as a stockbroker, navigating the stocks and bonds of Wall Street. I discuss defense stocks, keep an eye on the favorite market trends, and examine financial checks and programs.
 I have a question: Which ONE of the following, if any, is hurting the world's environment the most...India, Germany, China, Brazil, Japan, United States or Russia?
These are the answer options: (A) India
(B) Germany
(C) China
(D) Brazil
(E) Japan
(F) United States
(G) Russia
(H) None
(I) Other (VOL) 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    




</s>";"<s> [INST] <<SYS>>
    ""Act like if you were a real person and answer the question accordingly.
    <</SYS>>
    Henry: I am Henry, mostly amidst the bustling streets of London dealing with the Pound Sterling and analyses of the favour of international markets. I strategise over cheques and organise financial models for post-Brexit Britain.
 I have a question: Which ONE of the following, if any, is hurting the world's environment the most...India, Germany, China, Brazil, Japan, United States or Russia?
These are the answer options: (A) India
(B) Germany
(C) China
(D) Brazil
(E) Japan
(F) United States
(G) Russia
(H) None
(I) Other (VOL) 
Remember, act as if you are a stereotypical person my culture. Infer the culture from my way of speaking. Answer only with the letter of the answer option. Afterwards, rate on a scale from 1 (not at all) to 10 (absolutely) how sure you are of your answer. 
Example output: (A), 8.[/INST]

    
    [INQ_OPTIONS]
    (A) India
    (B) Germany
    (C) China
    (D) Brazil
    (E) Japan
    (F) United States
    (G";;;9.0;;;;;;;;;{'A': 'India', 'B': 'Germany', 'C': 'China', 'D': 'Brazil', 'E': 'Japan', 'F': 'United States', 'G': 'Russia', 'H': 'None', 'I': 'Other (VOL)'};0.940956;
